source,target,code
/dod-uninstall-tik-tok/,/news/dod-uninstall-tik-tok/,301
/dod-wants-make-bases-walkable-vehicles-weak/,/military-life/dod-wants-make-bases-walkable-vehicles-weak/,301
/does-it-actually-matter-who-runs-the-va/,/news/does-it-actually-matter-who-runs-the-va/,301
/does-trump-think-stealth-fighter-jet-invisible-investigation/,/tech-tactics/does-trump-think-stealth-fighter-jet-invisible-investigation/,301
/does-trump-think-stealth-fighter-jet-invisible-investigation/,/tech-tactics/does-trump-think-stealth-fighter-jet-invisible-investigation/,301
/donald-trump-jr-arlington-cemetary-triggered/,/news/donald-trump-jr-arlington-cemetary-triggered/,301
/donald-trump-purple-heart-congratulations/,/news/donald-trump-purple-heart-congratulations/,301
/dont-get-trapped-by-fake-news-blue-falcons/,/news/dont-get-trapped-by-fake-news-blue-falcons/,301
/dont-tell-lost-war-afghanistan/,/news/dont-tell-lost-war-afghanistan/,301
/dont-wait-trump-administration-gives-illegal-order-think-youll-respond/,/news/dont-wait-trump-administration-gives-illegal-order-think-youll-respond/,301
/doolittle-raid-dick-cole-obituary/,/news/doolittle-raid-dick-cole-obituary/,301
/dragon-man-insane-arsenal/,/tech-tactics/dragon-man-insane-arsenal/,301
/drone-swarms-amoeba/,/news/drone-swarms-amoeba/,301
/drones-arent-fucking-magic-people/,/tech-tactics/drones-arent-fucking-magic-people/,301
/drones-arent-fucking-magic-people/,/tech-tactics/drones-arent-fucking-magic-people/,301
/drunk-driving-military-veterans/,/military-life/drunk-driving-military-veterans/,301
/drunk-marine-florida-burglary/,/news/drunk-marine-florida-burglary/,301
/dts-trump-scotland-resort/,/news/dts-trump-scotland-resort/,301
/dual-military-families-need-help-from-the-service-that-they-arent-getting/,/news/dual-military-families-need-help-from-the-service-that-they-arent-getting/,301
/duncan-hunter-campaign-funds-affairs/,/news/duncan-hunter-campaign-funds-affairs/,301
/duncan-hunter-civilian-deaths/,/news/duncan-hunter-civilian-deaths/,301
/duncan-hunter-gallagher-war-crimes/,/news/duncan-hunter-gallagher-war-crimes/,301
/duncan-hunter-no-corps-logo/,/news/duncan-hunter-no-corps-logo/,301
/dunford-afghan-strategy/,/news/dunford-afghan-strategy/,301
/dunford-afghanistan-war-statements/,/news/dunford-afghanistan-war-statements/,301
/dunford-big-difference-iraq-afghanistan/,/history/dunford-big-difference-iraq-afghanistan/,301
/dunford-deserves-credit-for-sticking-to-his-guns-on-women-in-combat/,/news/dunford-deserves-credit-for-sticking-to-his-guns-on-women-in-combat/,301
/dunford-taliban-not-losing/,/news/dunford-taliban-not-losing/,301
/dunford-trump-afghanistan-withdrawal/,/news/dunford-trump-afghanistan-withdrawal/,301
/dunford-trump-afghanistan-withdrawal/,/news/dunford-trump-afghanistan-withdrawal/,301
/dunford-trump-transgender-military-ban/,/news/dunford-trump-transgender-military-ban/,301
/dutch-f35-firefighting-foam-photos/,/tech-tactics/dutch-f35-firefighting-foam-photos/,301
/dutch-vet-suspected-killing-isis-militant-spared-murder-charges/,/news/dutch-vet-suspected-killing-isis-militant-spared-murder-charges/,301
/dyngo-war-dog-gofundme/,/military-life/dyngo-war-dog-gofundme/,301
/e-tool-effectiveness-war-peace/,/news/e-tool-effectiveness-war-peace/,301
/earned-ranger-tab/,/news/earned-ranger-tab/,301
/earthquakes-knock-out-naval-air-weapons-station-china-lake-non-essential-personnel-evacuate/,/news/earthquakes-knock-out-naval-air-weapons-station-china-lake-non-essential-personnel-evacuate/,301
/east-orange-army-recruitment-divided-america/,/military-life/east-orange-army-recruitment-divided-america/,301
/east-orange-army-recruitment-divided-america/,/military-life/east-orange-army-recruitment-divided-america/,301
/east-orange-army-recruitment-divided-america/,/military-life/east-orange-army-recruitment-divided-america/,301
/east-orange-army-recruitment-divided-america/,/military-life/east-orange-army-recruitment-divided-america/,301
/easy-30-minute-routine-can-improve-veterans-mental-health/,/military-life/easy-30-minute-routine-can-improve-veterans-mental-health/,301
/ecuador-julian-assange-cat/,/news/ecuador-julian-assange-cat/,301
/eddie-gallager-sentence/,/news/eddie-gallager-sentence/,301
/eddie-gallagher-final-sentence/,/news/eddie-gallagher-final-sentence/,301
/eddie-gallagher-released-from-brig/,/news/eddie-gallagher-released-from-brig/,301
/eddie-gallagher-richard-spencer/,/news/eddie-gallagher-richard-spencer/,301
/edgar-on-strategy-part-xiv-judgement-responsibility-knowledge-and-blame/,/military-life/edgar-on-strategy-part-xiv-judgement-responsibility-knowledge-and-blame/,301
/eisenhower-collective-leadership-book-excerpt/,/history/eisenhower-collective-leadership-book-excerpt/,301
/eisenhower-holiday-party-fight-video/,/news/eisenhower-holiday-party-fight-video/,301
/electromagnetic-railgun-cno-richardson/,/news/electromagnetic-railgun-cno-richardson/,301
/elite-police-force-afghanistans-secret-weapon-violent-extremists/,/news/elite-police-force-afghanistans-secret-weapon-violent-extremists/,301
/elizabeth-warren-interview/,/news/elizabeth-warren-interview/,301
/ellizabeth-grimes-military-domestic-violence/,/news/ellizabeth-grimes-military-domestic-violence/,301
/elon-musk-flamethrower-ban/,/tech-tactics/elon-musk-flamethrower-ban/,301
/elon-musks-600-flamethrower-will-apparently-released-civilian-market-april/,/tech-tactics/elon-musks-600-flamethrower-will-apparently-released-civilian-market-april/,301
/emergency-alert-system-hawaii-false-alarm/,/news/emergency-alert-system-hawaii-false-alarm/,301
/emotional-challenges-student-veterans/,/military-life/emotional-challenges-student-veterans/,301
/ending-stigma-around-mental-illness-suicide-starts-speaking/,/military-life/ending-stigma-around-mental-illness-suicide-starts-speaking/,301
/enlisted-military-named-stressful-job-world/,/military-life/enlisted-military-named-stressful-job-world/,301
/enlisted-military-ranks-one-worst-jobs-world/,/military-life/enlisted-military-ranks-one-worst-jobs-world/,301
/enlisted-military-worst-job-rank-2017/,/military-life/enlisted-military-worst-job-rank-2017/,301
/erik-prince-afghanistan-six-months/,/news/erik-prince-afghanistan-six-months/,301
/erik-prince-afghanistan-war-plan/,/news/erik-prince-afghanistan-war-plan/,301
/erik-prince-afghanistan-war-plan/,/news/erik-prince-afghanistan-war-plan/,301
/erik-prince-afghanistan-war-plan/,/news/erik-prince-afghanistan-war-plan/,301
/erik-prince-seychelles-mueller-report/,/news/erik-prince-seychelles-mueller-report/,301
/eritrea-is-the-last-place-in-the-world-you-would-want-to-serve-in-the-military/,/news/eritrea-is-the-last-place-in-the-world-you-would-want-to-serve-in-the-military/,301
/esper-no-evidence-attacks/,/news/esper-no-evidence-attacks/,301
/esper-not-asked-about-afghanistan/,/news/esper-not-asked-about-afghanistan/,301
/even-the-warax-contemplated-suicide-heres-what-saved-him/,/military-life/even-the-warax-contemplated-suicide-heres-what-saved-him/,301
/every-army-infantry-platoon-will-now-equipped-84mm-recoilless-rifle/,/news/every-army-infantry-platoon-will-now-equipped-84mm-recoilless-rifle/,301
/every-veteran-deserves-legal-access-to-medical-marijuana/,/military-life/every-veteran-deserves-legal-access-to-medical-marijuana/,301
/everyone-benefits-male-leaders-mentor-women/,/news/everyone-benefits-male-leaders-mentor-women/,301
/everyone-over-30-years-old-in-the-military/,,410
/ex-army-ranger-nicholas-irving-becoming-reaper/,/news/ex-army-ranger-nicholas-irving-becoming-reaper/,301
/exclusive-75th-ranger-regiment-no-longer-male-unit/,/news/exclusive-75th-ranger-regiment-no-longer-male-unit/,301
/exclusive-american-legion-in-turmoil-as-top-exec-resigns-over-background-questions/,/military-life/exclusive-american-legion-in-turmoil-as-top-exec-resigns-over-background-questions/,301
/exclusive-gi-bill-reform-memorial-day/,/military-life/exclusive-gi-bill-reform-memorial-day/,301
/exclusive-marine-corps-plans-add-fourth-phase-boot-camp/,/news/exclusive-marine-corps-plans-add-fourth-phase-boot-camp/,301
/exhausted-navy-fleet-faces-dilemma-hit-reset-staying-watch/,/news/exhausted-navy-fleet-faces-dilemma-hit-reset-staying-watch/,301
/expanse-military-science-fiction-show/,/culture/expanse-military-science-fiction-show/,301
/expeditionary-air-force-embrace-suck/,/news/expeditionary-air-force-embrace-suck/,301
/extortion-17-deadliest-day-afghanistan/,/history/extortion-17-deadliest-day-afghanistan/,301
/ezra-klein-america-war/,/news/ezra-klein-america-war/,301
/ezra-klein-america-war/,/news/ezra-klein-america-war/,301
/f-14-tomcat-top-gun-2/,/culture/f-14-tomcat-top-gun-2/,301
/f-15x-pentagon-purchase-order/,/news/f-15x-pentagon-purchase-order/,301
/f-15x-pentagon-purchase-order/,/news/f-15x-pentagon-purchase-order/,301
/f-22-combat-surge-syria/,/news/f-22-combat-surge-syria/,301
/f-22-f-35-communcations/,/tech-tactics/f-22-f-35-communcations/,301
/f-35-combat-debut-afghanistan/,/news/f-35-combat-debut-afghanistan/,301
/f-35-combat-debut-afghanistan/,/news/f-35-combat-debut-afghanistan/,301
/f-35-combat-deployment/,/news/f-35-combat-deployment/,301
/f-35-combat-deployment/,/news/f-35-combat-deployment/,301
/f-35-expensive-still-broken/,/news/f-35-expensive-still-broken/,301
/f-35-f-22-dogfight-norway/,/tech-tactics/f-35-f-22-dogfight-norway/,301
/f-35-getting-closer-closer-combat/,/tech-tactics/f-35-getting-closer-closer-combat/,301
/f-35-helmet-bug-night-landing/,/tech-tactics/f-35-helmet-bug-night-landing/,301
/f-35-landing-gear-collapse-photo/,/news/f-35-landing-gear-collapse-photo/,301
/f-35-paveway-missile-video/,/tech-tactics/f-35-paveway-missile-video/,301
/f-35-program-finally-getting-act-together/,/news/f-35-program-finally-getting-act-together/,301
/f-35-trump-briefing-slides/,/news/f-35-trump-briefing-slides/,301
/f-35-turkey-resume/,/news/f-35-turkey-resume/,301
/f-35-yak-141-freestyle-vtol-jet/,/tech-tactics/f-35-yak-141-freestyle-vtol-jet/,301
/f-35-yak-141-freestyle-vtol-jet/,/tech-tactics/f-35-yak-141-freestyle-vtol-jet/,301
/f16-destroyed-belgium/,/news/f16-destroyed-belgium/,301
/f16-destroyed-belgium/,/news/f16-destroyed-belgium/,301
/f16-fighting-falcon-bird-strike-hawk-photo/,/news/f16-fighting-falcon-bird-strike-hawk-photo/,301
/f16-fighting-falcon-crash-holloman/,/news/f16-fighting-falcon-crash-holloman/,301
/f35-afterburners-stealth-tech-problem/,/tech-tactics/f35-afterburners-stealth-tech-problem/,301
/f35-elephant-walk-photos/,/tech-tactics/f35-elephant-walk-photos/,301
/f35-problems-pentagon-production/,/tech-tactics/f35-problems-pentagon-production/,301
/f35-readiness-rate-esper/,/tech-tactics/f35-readiness-rate-esper/,301
/f35-reliability-issues/,/tech-tactics/f35-reliability-issues/,301
/f35-sky-penis/,/tech-tactics/f35-sky-penis/,301
/f35-turkey-pilot-training-suspension/,/tech-tactics/f35-turkey-pilot-training-suspension/,301
/faceapp-military-chain/,/culture/faceapp-military-chain/,301
/fact-united-states-nuked-1032-times/,/tech-tactics/fact-united-states-nuked-1032-times/,301
/fallen-niger-soldiers-valor-awards/,/military-life/fallen-niger-soldiers-valor-awards/,301
/fat-dumb-join-military/,/military-life/fat-dumb-join-military/,301
/fbi-pensacola-shooting-terrorism/,/news/fbi-pensacola-shooting-terrorism/,301
/fda-just-designated-mdma-breakthrough-therapy-ptsd-treatment/,/military-life/fda-just-designated-mdma-breakthrough-therapy-ptsd-treatment/,301
/female-airman-army-ranger-tab/,/news/female-airman-army-ranger-tab/,301
/female-infantry-marine-fraternization/,/news/female-infantry-marine-fraternization/,301
/female-marine-infantry-officer-graduate/,/news/female-marine-infantry-officer-graduate/,301
/female-marine-recon/,/news/female-marine-recon/,301
/female-navy-seal-soas-training/,/news/female-navy-seal-soas-training/,301
/female-navy-uniform-flats/,/news/female-navy-uniform-flats/,301
/female-recruits-at-boot-camp/,/news/female-recruits-at-boot-camp/,301
/feres-doctrine-military-medical-malpractice/,/news/feres-doctrine-military-medical-malpractice/,301
/feres-doctrine-military-medical-malpractice/,/news/feres-doctrine-military-medical-malpractice/,301
/feres-doctrine-richard-stayskal-bill/,/news/feres-doctrine-richard-stayskal-bill/,301
/feres-doctrine-senate-bill/,/news/feres-doctrine-senate-bill/,301
/fewer-sexual-assault-cases-are-going-to-trial/,/news/fewer-sexual-assault-cases-are-going-to-trial/,301
/fewer-sexual-assault-cases-are-going-to-trial/,/news/fewer-sexual-assault-cases-are-going-to-trial/,301
/fictional-firearms-ranked/,/culture/fictional-firearms-ranked/,301
/field-day-inspection-video-shows-one-of-the-worst-things-about-life-as-an-enlisted-marine/,/news/field-day-inspection-video-shows-one-of-the-worst-things-about-life-as-an-enlisted-marine/,301
/fight-10-just-plane/,/news/fight-10-just-plane/,301
/finally-getting-tv-series-real-sof-stories-iraq-afghanistan/,/history/finally-getting-tv-series-real-sof-stories-iraq-afghanistan/,301
/financial-tips-for-leaving-the-military/,/military-life/financial-tips-for-leaving-the-military/,301
/fired-air-force-colonel-joins-afsoc/,/news/fired-air-force-colonel-joins-afsoc/,301
/first-female-marine-f35-pilot/,/news/first-female-marine-f35-pilot/,301
/first-female-marine-f35-pilot/,/news/first-female-marine-f35-pilot/,301
/first-female-muslim-chaplain-air-force/,/news/first-female-muslim-chaplain-air-force/,301
/first-female-pilot-marine-one-loses-squadron-command-assault-charge/,/news/first-female-pilot-marine-one-loses-squadron-command-assault-charge/,301
/first-marine-corps-mascot-sgt-maj-jiggs/,/news/first-marine-corps-mascot-sgt-maj-jiggs/,301
/first-openly-gay-female-general-opens-balancing-military-personal-values/,/news/first-openly-gay-female-general-opens-balancing-military-personal-values/,301
/fitzgerald-captain-board-inquiry/,/news/fitzgerald-captain-board-inquiry/,301
/fitzgerald-collision-unlawful-command-influence/,/news/fitzgerald-collision-unlawful-command-influence/,301
/fitzgerald-mccain-sleep-deprivation-navy/,/news/fitzgerald-mccain-sleep-deprivation-navy/,301
/fitzgeralds-watch-team-mine/,/news/fitzgeralds-watch-team-mine/,301
/fitzgeralds-watch-team-mine/,/news/fitzgeralds-watch-team-mine/,301
/flag-national-anthem-illegal-immigration/,/news/flag-national-anthem-illegal-immigration/,301
/flo-groberg-firefight/,/news/flo-groberg-firefight/,301
/flooded-with-support-standing-rock-vets-ramp-up-operation-and-brace-for-showdown/,/news/flooded-with-support-standing-rock-vets-ramp-up-operation-and-brace-for-showdown/,301
/florida-man-death-threats-cadence/,/news/florida-man-death-threats-cadence/,301
/florida-theme-park-tank-crushing/,/culture/florida-theme-park-tank-crushing/,301
/florida-veterans-medical-marijuana-cards/,/military-life/florida-veterans-medical-marijuana-cards/,301
/forever-gi-bill-isnt-always-forever/,/military-life/forever-gi-bill-isnt-always-forever/,301
/forever-war-military-tocqueville/,/news/forever-war-military-tocqueville/,301
/former-nascar-girlfriend-convicted-of-stealing-from-veteran-charity-denied-new-trial/,/military-life/former-nascar-girlfriend-convicted-of-stealing-from-veteran-charity-denied-new-trial/,301
/former-special-forces-commander-featured-new-anti-trump-ad/,/news/former-special-forces-commander-featured-new-anti-trump-ad/,301
/former-top-general-taking-migrant-children-from-their-families-is-a-disaster/,/news/former-top-general-taking-migrant-children-from-their-families-is-a-disaster/,301
/fort-campbell-soldier-medical-malpractice/,/news/fort-campbell-soldier-medical-malpractice/,301
/fought-marjah-just-battle/,/news/fought-marjah-just-battle/,301
/four-famous-celebrities-didnt-serve/,/culture/four-famous-celebrities-didnt-serve/,301
/france-hoverboard-flyboard-zapata-video/,/news/france-hoverboard-flyboard-zapata-video/,301
/francho-bradley-army-vet-weapons-cache/,/news/francho-bradley-army-vet-weapons-cache/,301
/free-steam-games-to-grunts/,/culture/free-steam-games-to-grunts/,301
/funniest-punishments-military-reddit/,/culture/funniest-punishments-military-reddit/,301
/furness-micromanagement-oped/,/news/furness-micromanagement-oped/,301
/gallagher-accuses-spencer-meddling/,/news/gallagher-accuses-spencer-meddling/,301
/gallagher-defense-motion/,/news/gallagher-defense-motion/,301
/gallagher-not-guilty/,/news/gallagher-not-guilty/,301
/gallagher-pretrial-confinement/,/news/gallagher-pretrial-confinement/,301
/gallagher-prosecutors-awards/,/news/gallagher-prosecutors-awards/,301
/gallagher-sentenced/,/news/gallagher-sentenced/,301
/gallagher-trial-sniper-incidents/,/news/gallagher-trial-sniper-incidents/,301
/gallego-afghanistan-war/,/news/gallego-afghanistan-war/,301
/gallego-shanahan-niger-review/,/news/gallego-shanahan-niger-review/,301
/gang-members-convicted-marine-murder/,/news/gang-members-convicted-marine-murder/,301
/gao-cyber-pentagon-weapons-hack/,/news/gao-cyber-pentagon-weapons-hack/,301
/gary-sinise-taking-real-serious-action-for-veterans/,/culture/gary-sinise-taking-real-serious-action-for-veterans/,301
/gen-mattis-no-mad-dog-told-1st-marine-division-proves/,/news/gen-mattis-no-mad-dog-told-1st-marine-division-proves/,301
/gen-mattis-no-mad-dog-told-1st-marine-division-proves/,/news/gen-mattis-no-mad-dog-told-1st-marine-division-proves/,301
/gen-robert-scales-arent-infantry/,/news/gen-robert-scales-arent-infantry/,301
/general-blames-career-ending-fraternization-time-sandbox/,/news/general-blames-career-ending-fraternization-time-sandbox/,301
/general-charge-ca-national-guard-bonus-fraud-also-kept-sex-offender-job/,/news/general-charge-ca-national-guard-bonus-fraud-also-kept-sex-offender-job/,301
/general-ied-seatbelt/,/news/general-ied-seatbelt/,301
/general-marines-stretched-thin/,/news/general-marines-stretched-thin/,301
/general-miller-m4-afghanistan/,/news/general-miller-m4-afghanistan/,301
/general-neller-tattoos/,,410
/general-wounded-kandahar/,/news/general-wounded-kandahar/,301
/generic-military-haircut-get/,/military-life/generic-military-haircut-get/,301
/gerard-butler-dana-white-briefings/,/news/gerard-butler-dana-white-briefings/,301
/gerard-butler-dana-white-briefings/,/news/gerard-butler-dana-white-briefings/,301
/german-typhoon-jets-intercept-777/,/tech-tactics/german-typhoon-jets-intercept-777/,301
/germany-isis-fighters/,,410
/get-ahead-using-military-skills/,/tech-tactics/get-ahead-using-military-skills/,301
/get-motivated-transition-military/,/military-life/get-motivated-transition-military/,301
/get-ready-mini-troop-surge-afghanistan/,/news/get-ready-mini-troop-surge-afghanistan/,301
/ghana-armor-wtf/,/news/ghana-armor-wtf/,301
/gi-bill-for-profit-schools-oversight-problems/,/military-life/gi-bill-for-profit-schools-oversight-problems/,301
/gi-bill-forever-budget-resources/,/military-life/gi-bill-forever-budget-resources/,301
/gitmo-costs/,/news/gitmo-costs/,301
/glendon-oakley-arrested-desertion-warrant/,/news/glendon-oakley-arrested-desertion-warrant/,301
/global-military-spending-2016/,/news/global-military-spending-2016/,301
/global-war-on-terror-cost/,/news/global-war-on-terror-cost/,301
/global-war-on-terror-memorial/,/news/global-war-on-terror-memorial/,301
/global-war-on-terror-war-memorial/,/military-life/global-war-on-terror-war-memorial/,301
/glock-19x-modular-handgun-system/,/news/glock-19x-modular-handgun-system/,301
/glock-19x-modular-handgun-system/,/news/glock-19x-modular-handgun-system/,301
/glock-pistol-military-favorite/,/tech-tactics/glock-pistol-military-favorite/,301
/glocks-protest-service-pistol-award-wont-halt-sigs-contract-going-forward/,/tech-tactics/glocks-protest-service-pistol-award-wont-halt-sigs-contract-going-forward/,301
/god-awful-military-stock-photos-ever/,/culture/god-awful-military-stock-photos-ever/,301
/gofundme-refunding-border-wall-donations/,/news/gofundme-refunding-border-wall-donations/,301
/gold-star-family-benefits-widows-tax-ndaa-repeal/,/military-life/gold-star-family-benefits-widows-tax-ndaa-repeal/,301
/golden-hour-shortage-military-surgeons/,/news/golden-hour-shortage-military-surgeons/,301
/golden-hour-shortage-military-surgeons/,/news/golden-hour-shortage-military-surgeons/,301
/golsteyn-distinguished-service-cross-back/,/news/golsteyn-distinguished-service-cross-back/,301
/golsteyn-taliban-ambush/,/news/golsteyn-taliban-ambush/,301
/google-china-artificial-intelligence/,/news/google-china-artificial-intelligence/,301
/google-china-artificial-intelligence/,/news/google-china-artificial-intelligence/,301
/google-helping-china-military/,/news/google-helping-china-military/,301
/gorka-edc-guns-pocket-constitution-lol/,/culture/gorka-edc-guns-pocket-constitution-lol/,301
/gorka-edc-guns-pocket-constitution-lol/,/culture/gorka-edc-guns-pocket-constitution-lol/,301
/goruck-boots-macv-1-rucking/,/,301
/great-manufacturing-companies-hiring-veterans-now/,/military-life/great-manufacturing-companies-hiring-veterans-now/,301
/green-beret-afghanistan-kia/,/news/green-beret-afghanistan-kia/,301
/green-beret-boating-accident/,/news/green-beret-boating-accident/,301
/green-beret-charged-murder/,/news/green-beret-charged-murder/,301
/green-beret-combat-controller-killed-afghanistan/,/news/green-beret-combat-controller-killed-afghanistan/,301
/green-beret-killed-afghanistan-identified/,/news/green-beret-killed-afghanistan-identified/,301
/green-beret-matthew-golsteyn-court-martial-date/,/news/green-beret-matthew-golsteyn-court-martial-date/,301
/green-beret-medical-malpractice-testimony/,/news/green-beret-medical-malpractice-testimony/,301
/green-beret-murder-charge/,/news/green-beret-murder-charge/,301
/green-beret-niger-ambush-silver-star/,/news/green-beret-niger-ambush-silver-star/,301
/green-beret-niger-medal-honor/,/news/green-beret-niger-medal-honor/,301
/green-beret-punishment-niger/,/news/green-beret-punishment-niger/,301
/green-berets-video-phantom-fighters/,/news/green-berets-video-phantom-fighters/,301
/green-nsw-review/,/news/green-nsw-review/,301
/greenland-meteor-thule-air-base/,/news/greenland-meteor-thule-air-base/,301
/greitens-returns-navy/,/news/greitens-returns-navy/,301
/growing-military-parents-teaches-children/,/military-life/growing-military-parents-teaches-children/,301
/guided-multiple-launch-rocket-system-2020-pentagon-budget/,/tech-tactics/guided-multiple-launch-rocket-system-2020-pentagon-budget/,301
/gun-silencer-suppressor-makers-struggling/,/news/gun-silencer-suppressor-makers-struggling/,301
/hackers-crack-pentagons-cyber-walls-130-times/,/tech-tactics/hackers-crack-pentagons-cyber-walls-130-times/,301
/hadnt-seen-combat-jrr-tolkien-may-never-written-word/,/history/hadnt-seen-combat-jrr-tolkien-may-never-written-word/,301
/hand-to-hand-combat-military-history/,/culture/hand-to-hand-combat-military-history/,301
/hanukkah-stabbing-suspect-not-marine/,/news/hanukkah-stabbing-suspect-not-marine/,301
/happens-put-civilian-bomb-suit/,/culture/happens-put-civilian-bomb-suit/,301
/happens-veterans-receive-bad-paper-discharges/,/military-life/happens-veterans-receive-bad-paper-discharges/,301
/hardcore-warriors-history-practiced-meditation/,/military-life/hardcore-warriors-history-practiced-meditation/,301
/has-justice-actually-been-served-for-the-uss-fitzgerald-disaster/,/news/has-justice-actually-been-served-for-the-uss-fitzgerald-disaster/,301
/hazing-professional-military/,/news/hazing-professional-military/,301
/healing-ptsd-postage-stamp/,/military-life/healing-ptsd-postage-stamp/,301
/helicopter-crashes-inures-12-sailors/,,410
/hello-girls-army-female-soldiers/,/news/hello-girls-army-female-soldiers/,301
/help-local-reps-va-depends/,/news/help-local-reps-va-depends/,301
/here-are-12-badass-military-helicopters/,/tech-tactics/here-are-12-badass-military-helicopters/,301
/here-are-7-awesome-resources-your-transition-class-didnt-offer/,/military-life/here-are-7-awesome-resources-your-transition-class-didnt-offer/,301
/here-are-all-the-militarys-worst-acronyms/,/news/here-are-all-the-militarys-worst-acronyms/,301
/here-are-all-the-nations-in-the-world-that-let-transgender-troops-serve/,/military-life/here-are-all-the-nations-in-the-world-that-let-transgender-troops-serve/,301
/here-are-the-women-who-first-joined-each-branch-of-the-military/,/military-life/here-are-the-women-who-first-joined-each-branch-of-the-military/,301
/heres-2-solutions-air-forces-pilot-retention-problem/,/news/heres-2-solutions-air-forces-pilot-retention-problem/,301
/heres-aircraft-carriers-ready-go-way-battleship/,/news/heres-aircraft-carriers-ready-go-way-battleship/,301
/heres-ar-15-grew-become-americas-favorite-firearm/,/tech-tactics/heres-ar-15-grew-become-americas-favorite-firearm/,301
/heres-army-needed-cut-officers-history-bad-decisions/,/news/heres-army-needed-cut-officers-history-bad-decisions/,301
/heres-everything-wed-need-make-armed-teachers-effective-school-defenders/,/news/heres-everything-wed-need-make-armed-teachers-effective-school-defenders/,301
/heres-former-rangers-advice-braving-extreme-cold/,/culture/heres-former-rangers-advice-braving-extreme-cold/,301
/heres-glocks-protest-armys-handgun-award-thrown/,/news/heres-glocks-protest-armys-handgun-award-thrown/,301
/heres-government-shutdown-impact-military-pay-benefits/,/military-life/heres-government-shutdown-impact-military-pay-benefits/,301
/heres-how-severe-military-punishments-are-supposed-to-bar-gun-possession/,/news/heres-how-severe-military-punishments-are-supposed-to-bar-gun-possession/,301
/heres-hurt-locker-worst-war-movie-time/,/culture/heres-hurt-locker-worst-war-movie-time/,301
/heres-leaders-avoid-calling-subordinates-theyre-off-duty/,/news/heres-leaders-avoid-calling-subordinates-theyre-off-duty/,301
/heres-look-fort-lauderdale-shooters-now-disabled-instagram-account/,/news/heres-look-fort-lauderdale-shooters-now-disabled-instagram-account/,301
/heres-mattis-actually-needs-order-secdef/,/news/heres-mattis-actually-needs-order-secdef/,301
/heres-navy-crews-watch-respond-collisions-sea/,/news/heres-navy-crews-watch-respond-collisions-sea/,301
/heres-new-navy-slogan-took-18-months-millions-dollars-invent/,/news/heres-new-navy-slogan-took-18-months-millions-dollars-invent/,301
/heres-the-tech-the-army-wants-to-use-to-upgrade-the-m4/,/news/heres-the-tech-the-army-wants-to-use-to-upgrade-the-m4/,301
/heres-why-you-shouldnt-join-the-military/,/military-life/heres-why-you-shouldnt-join-the-military/,301
/hidden-camera-uss-arlington/,/news/hidden-camera-uss-arlington/,301
/history-channel-military-presidents/,/military-life/history-channel-military-presidents/,301
/history-military-joyride/,/culture/history-military-joyride/,301
/history-military-joyride/,/culture/history-military-joyride/,301
/historys-channels-new-drama-humanizes-the-men-of-seal-team-six/,/news/historys-channels-new-drama-humanizes-the-men-of-seal-team-six/,301
/homeless-veterans-tiny-homes/,/news/homeless-veterans-tiny-homes/,301
/homeless-veterans-work-living/,/military-life/homeless-veterans-work-living/,301
/hoth-crash-air-force-investigation/,/news/hoth-crash-air-force-investigation/,301
/house-repeal-2002-aumf-iran/,/news/house-repeal-2002-aumf-iran/,301
/how-5-days-on-capitol-hill-restored-my-faith-in-the-vfw/,/news/how-5-days-on-capitol-hill-restored-my-faith-in-the-vfw/,301
/how-a-local-energy-drink-became-an-icon-of-the-iraq-war/,/history/how-a-local-energy-drink-became-an-icon-of-the-iraq-war/,301
/how-americas-wars-have-changed-the-english-language/,/news/how-americas-wars-have-changed-the-english-language/,301
/how-big-stick-policy-still-influences-us-foreign-relations-today/,/news/how-big-stick-policy-still-influences-us-foreign-relations-today/,301
/how-chesty-puller-earned-his-5-navy-crosses/,/news/how-chesty-puller-earned-his-5-navy-crosses/,301
/how-classroom-training-is-hindering-army-mission-readiness/,/news/how-classroom-training-is-hindering-army-mission-readiness/,301
/how-joint-special-operations-command-became-americas-perfect-hammer/,/news/how-joint-special-operations-command-became-americas-perfect-hammer/,301
/how-leaders-can-better-support-troops-separating-from-the-military/,/news/how-leaders-can-better-support-troops-separating-from-the-military/,301
/how-mandatory-military-service-started-in-the-civil-war/,/military-life/how-mandatory-military-service-started-in-the-civil-war/,301
/how-marines-fared-on-2017-pft/,/news/how-marines-fared-on-2017-pft/,301
/how-political-can-service-members-get/,/news/how-political-can-service-members-get/,301
/how-recent-congressional-action-has-hurt-the-trust-of-the-armed-forces/,/news/how-recent-congressional-action-has-hurt-the-trust-of-the-armed-forces/,301
/how-servicewomen-can-be-better-prepared-for-their-transition-out-of-the-military/,/military-life/how-servicewomen-can-be-better-prepared-for-their-transition-out-of-the-military/,301
/how-the-rangers-became-the-badass-fighting-force-they-are-today/,/news/how-the-rangers-became-the-badass-fighting-force-they-are-today/,301
/how-the-star-wars-franchise-started-as-a-commentary-on-american-imperialism/,/culture/how-the-star-wars-franchise-started-as-a-commentary-on-american-imperialism/,301
/how-to-build-a-strong-bond-with-your-dog/,/tech-tactics/how-to-build-a-strong-bond-with-your-dog/,301
